Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
3366,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,<1H OCEAN,138384.0
3367,-118.15,33.78,35.0,2768.0,752.0,1277.0,651.0,3.6193,NEAR OCEAN,324746.16
3368,-122.35,37.95,45.0,2142.0,431.0,1318.0,431.0,3.0737,NEAR BAY,112716.0
3369,-118.24,34.11,50.0,2141.0,451.0,1777.0,426.0,2.7679,<1H OCEAN,192237.0
3370,-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,INLAND,97744.0
3371,-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,NEAR OCEAN,239346.0
3372,-121.21,37.8,45.0,370.0,84.0,167.0,70.0,1.4853,INLAND,96666.0
3373,-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,INLAND,111026.0
3374,-117.93,34.07,34.0,1409.0,305.0,819.0,273.0,3.3977,<1H OCEAN,195863.0
3375,-121.23,37.98,27.0,849.0,137.0,373.0,131.0,5.0362,INLAND,167200.0
3376,-121.98,38.37,21.0,3027.0,675.0,2018.0,642.0,2.8438,INLAND,137398.0
3377,-121.96,37.0,20.0,3847.0,727.0,1725.0,737.0,3.3447,NEAR OCEAN,251621.0
3378,-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,<1H OCEAN,500001.0
3379,-118.51,34.04,40.0,1382.0,167.0,483.0,178.0,11.7045,<1H OCEAN,500001.0
3380,-117.13,32.97,10.0,3486.0,469.0,1700.0,483.0,6.4696,<1H OCEAN,255947.01
3381,-117.8,33.68,8.0,2032.0,349.0,862.0,340.0,6.9133,<1H OCEAN,317199.02
3382,-115.94,33.38,5.0,186.0,43.0,41.0,21.0,2.7,INLAND,137406.04
3383,-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,NEAR OCEAN,384776.18
3384,-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,INLAND,231797.0
3385,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,<1H OCEAN,183335.0
3386,-117.35,33.23,4.0,1837.0,287.0,934.0,277.0,3.8958,NEAR OCEAN,205359.05
3387,-118.29,33.95,32.0,721.0,205.0,842.0,208.0,1.6029,<1H OCEAN,115212.0
3388,-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,INLAND,65374.0
3389,-121.35,38.02,16.0,1665.0,311.0,1301.0,259.0,2.8403,INLAND,120056.0
3390,-122.62,38.94,13.0,524.0,129.0,215.0,90.0,1.5455,INLAND,88978.0
3391,-117.58,33.6,5.0,5348.0,659.0,1862.0,555.0,11.0567,<1H OCEAN,484636.57
3392,-117.97,33.78,35.0,3148.0,597.0,2110.0,587.0,3.9479,<1H OCEAN,193670.0
3393,-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347,<1H OCEAN,189744.0
3394,-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,<1H OCEAN,225383.0
3395,-122.02,36.97,44.0,594.0,169.0,325.0,139.0,1.1552,NEAR OCEAN,232125.0
3396,-122.54,37.74,42.0,2006.0,415.0,1230.0,435.0,4.1786,NEAR OCEAN,274506.0
3397,-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,<1H OCEAN,159784.0
3398,-120.89,39.3,17.0,2282.0,431.0,974.0,371.0,3.5417,INLAND,148093.0
3399,-117.27,34.24,34.0,3687.0,756.0,941.0,367.0,2.875,INLAND,100489.0
3400,-117.66,34.05,6.0,5129.0,1119.0,2533.0,949.0,3.625,INLAND,145497.0
3401,-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,<1H OCEAN,193766.0
3402,-118.5,34.24,34.0,2634.0,412.0,1114.0,423.0,5.9401,<1H OCEAN,341071.05
3403,-118.25,34.16,52.0,2477.0,385.0,993.0,371.0,4.9135,<1H OCEAN,337600.03
3404,-121.44,38.48,12.0,4929.0,1010.0,2621.0,870.0,2.7262,INLAND,107898.0
3405,-122.94,38.49,37.0,3169.0,719.0,777.0,344.0,2.7072,<1H OCEAN,140533.0
3406,-118.39,34.16,46.0,1582.0,279.0,603.0,283.0,5.1169,<1H OCEAN,378521.06
3407,-117.14,32.75,37.0,1832.0,525.0,955.0,488.0,2.7852,NEAR OCEAN,166970.0
3408,-119.83,36.8,16.0,6101.0,1200.0,3407.0,1134.0,3.125,INLAND,90392.0
3409,-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,<1H OCEAN,265143.01
3410,-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,<1H OCEAN,230543.0
3411,-118.12,34.15,22.0,1671.0,480.0,1005.0,443.0,3.0119,<1H OCEAN,196711.0
3412,-118.1,33.85,36.0,1473.0,253.0,713.0,257.0,5.9493,<1H OCEAN,306150.05
3413,-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,<1H OCEAN,213004.0
3414,-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN,170812.0
3415,-117.42,34.59,8.0,5445.0,1360.0,3220.0,1214.0,1.7567,INLAND,94578.0
3416,-119.02,36.09,15.0,2234.0,415.0,1254.0,420.0,3.0234,INLAND,80067.0
3417,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,NEAR BAY,185428.0
3418,-119.32,36.2,15.0,1562.0,275.0,961.0,287.0,3.4231,INLAND,88324.0
3419,-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,NEAR OCEAN,150601.0
3420,-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,<1H OCEAN,200466.0
3421,-118.08,33.91,18.0,1573.0,396.0,1200.0,365.0,2.895,<1H OCEAN,166398.0
3422,-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,<1H OCEAN,182914.0
3423,-121.29,38.9,45.0,2019.0,394.0,1104.0,407.0,3.1691,INLAND,119343.0
3424,-117.3,34.12,43.0,1018.0,261.0,736.0,215.0,2.6,INLAND,80920.0
3425,-118.01,33.88,19.0,1434.0,391.0,1088.0,341.0,3.369,<1H OCEAN,190632.0
3426,-118.29,33.95,39.0,1701.0,428.0,1468.0,411.0,1.9702,<1H OCEAN,105321.0
3427,-120.32,37.29,38.0,576.0,,478.0,112.0,2.3382,INLAND,84452.0
3428,-121.9,37.45,16.0,2952.0,446.0,1525.0,460.0,5.6063,<1H OCEAN,233621.0
3429,-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,<1H OCEAN,95305.0
3430,-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,<1H OCEAN,219797.0
3431,-122.12,37.88,35.0,2785.0,362.0,1001.0,363.0,8.0448,NEAR BAY,414298.04
3432,-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,NEAR BAY,124140.0
3433,-118.07,34.17,34.0,4062.0,597.0,1525.0,566.0,7.8588,INLAND,453444.49
3434,-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2.6635,<1H OCEAN,159597.0
3435,-117.35,34.09,14.0,5983.0,1224.0,3255.0,1150.0,2.5902,INLAND,107802.0
3436,-121.88,37.46,5.0,1819.0,245.0,802.0,228.0,10.9722,<1H OCEAN,495874.88
3437,-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,<1H OCEAN,167516.0
3438,-117.93,33.84,23.0,2870.0,653.0,1680.0,598.0,3.2301,<1H OCEAN,201414.0
3439,-118.0,33.66,25.0,4041.0,903.0,1689.0,784.0,4.2289,NEAR OCEAN,282402.04
3440,-121.07,39.2,45.0,204.0,62.0,133.0,51.0,1.0,INLAND,115527.01
3441,-117.95,33.93,37.0,2633.0,630.0,1904.0,630.0,2.6123,<1H OCEAN,171820.0
3442,-120.85,37.77,10.0,423.0,110.0,295.0,94.0,1.3583,INLAND,111079.0
3443,-117.98,33.84,35.0,984.0,179.0,661.0,199.0,5.0747,<1H OCEAN,201329.0
3444,-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,<1H OCEAN,178954.0
3445,-122.09,37.66,39.0,1160.0,259.0,725.0,274.0,2.2222,NEAR BAY,181665.0
3446,-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3.0469,INLAND,96909.0
3447,-118.04,33.94,37.0,1328.0,273.0,1115.0,275.0,4.2051,<1H OCEAN,165556.0
3448,-122.38,37.18,52.0,1746.0,315.0,941.0,220.0,3.3047,NEAR OCEAN,338482.18
3449,-122.08,37.97,9.0,2643.0,439.0,1105.0,467.0,6.6579,NEAR BAY,312032.01
3450,-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326,<1H OCEAN,180934.0
3451,-121.87,37.34,39.0,2479.0,541.0,1990.0,506.0,2.4306,<1H OCEAN,175031.0
3452,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,NEAR BAY,332727.05
3453,-119.64,36.32,32.0,2205.0,523.0,1772.0,479.0,1.3569,INLAND,53104.0
3454,-118.21,34.56,12.0,2472.0,408.0,1048.0,380.0,4.7097,INLAND,204070.0
3455,-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,<1H OCEAN,213957.0
3456,-118.45,34.18,33.0,2077.0,486.0,1021.0,450.0,3.6019,<1H OCEAN,251492.0
3457,-118.08,33.79,34.0,2840.0,395.0,1127.0,396.0,7.6144,<1H OCEAN,419627.25
3458,-117.91,34.07,33.0,2938.0,561.0,1519.0,549.0,4.5594,<1H OCEAN,199254.0
3459,-117.16,33.73,10.0,2381.0,454.0,1323.0,477.0,2.6322,INLAND,124038.0
3460,-117.65,33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471,<1H OCEAN,342896.0
3461,-120.17,39.33,10.0,614.0,141.0,195.0,95.0,0.9283,INLAND,116003.0
3462,-121.77,36.96,20.0,4228.0,816.0,2389.0,844.0,3.525,<1H OCEAN,202106.0
3463,-121.67,39.18,26.0,2121.0,375.0,1125.0,366.0,3.3958,INLAND,103850.0
3464,-118.32,33.97,52.0,1590.0,302.0,844.0,295.0,2.7139,<1H OCEAN,153563.0
3465,-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,NEAR BAY,341484.05
3466,-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,<1H OCEAN,237497.0
3467,-119.75,34.5,26.0,3563.0,579.0,1479.0,575.0,5.9522,<1H OCEAN,298239.06
3468,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,<1H OCEAN,231567.0
3469,-121.66,36.69,6.0,10613.0,2485.0,7249.0,2375.0,3.7912,<1H OCEAN,219884.0
3470,-117.85,34.11,25.0,9255.0,1659.0,4944.0,1627.0,4.5708,INLAND,210796.0
3471,-123.24,39.81,25.0,1435.0,304.0,746.0,259.0,1.7788,INLAND,74271.0
3472,-118.1,33.9,40.0,1880.0,377.0,1229.0,378.0,4.4167,<1H OCEAN,183676.0
3473,-118.34,34.04,42.0,1681.0,360.0,987.0,337.0,2.6,<1H OCEAN,181712.0
3474,-119.65,36.33,52.0,1257.0,257.0,624.0,243.0,2.3523,INLAND,67406.0
3475,-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3.0147,<1H OCEAN,165259.0
3476,-122.62,37.97,52.0,370.0,62.0,150.0,56.0,7.7006,NEAR OCEAN,396051.23
3477,-122.05,38.25,39.0,199.0,36.0,101.0,38.0,6.2299,INLAND,242528.03
3478,-118.12,34.06,25.0,1526.0,388.0,1304.0,378.0,3.1892,<1H OCEAN,205965.0
3479,-117.28,33.04,12.0,4459.0,928.0,2471.0,888.0,3.5179,NEAR OCEAN,245972.02
3480,-118.35,34.09,35.0,1989.0,634.0,1108.0,593.0,1.6081,<1H OCEAN,250936.04
3481,-117.17,32.72,44.0,626.0,256.0,572.0,229.0,1.5909,NEAR OCEAN,152748.0
3482,-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,<1H OCEAN,425925.39
3483,-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,<1H OCEAN,293434.02
3484,-117.9,33.71,16.0,1917.0,317.0,1324.0,351.0,6.2488,<1H OCEAN,299364.0
3485,-118.37,33.98,39.0,303.0,69.0,131.0,73.0,4.3438,<1H OCEAN,241421.02
3486,-117.75,34.07,52.0,1279.0,213.0,444.0,204.0,5.2269,INLAND,244923.04
3487,-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,<1H OCEAN,177694.0
3488,-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,<1H OCEAN,177929.0
3489,-119.17,34.17,42.0,1411.0,300.0,1295.0,339.0,2.6667,NEAR OCEAN,215930.02
3490,-117.68,35.63,18.0,4334.0,641.0,1777.0,661.0,6.0653,INLAND,227587.0
3491,-117.19,32.86,18.0,4231.0,728.0,2030.0,720.0,6.1805,NEAR OCEAN,362455.15
3492,-117.77,33.53,32.0,3116.0,661.0,1105.0,543.0,5.1837,<1H OCEAN,421641.45
3493,-117.84,34.12,25.0,3465.0,566.0,1722.0,536.0,4.8304,INLAND,211465.0
3494,-118.45,34.19,37.0,1073.0,254.0,739.0,253.0,2.4667,<1H OCEAN,196908.0
3495,-118.31,36.94,35.0,2563.0,530.0,861.0,371.0,2.325,INLAND,86729.0
3496,-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,NEAR BAY,500001.0
3497,-118.27,34.16,45.0,1865.0,360.0,973.0,349.0,3.6587,<1H OCEAN,232389.0
3498,-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,INLAND,111912.0
3499,-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,<1H OCEAN,165835.0
3500,-119.82,34.44,22.0,2239.0,475.0,1016.0,434.0,4.875,NEAR OCEAN,300412.0
3501,-119.87,36.79,8.0,2875.0,548.0,1718.0,551.0,3.6522,INLAND,82748.0
3502,-121.54,39.08,26.0,2276.0,460.0,1455.0,474.0,2.4695,INLAND,94708.0
3503,-121.29,38.01,2.0,6403.0,1116.0,3327.0,957.0,4.4871,INLAND,162179.0
3504,-117.42,33.35,14.0,25135.0,4819.0,35682.0,4769.0,2.5729,<1H OCEAN,145029.01
3505,-118.88,34.2,23.0,4862.0,597.0,1938.0,594.0,7.3409,<1H OCEAN,344669.02
3506,-117.25,32.94,16.0,4755.0,807.0,1829.0,756.0,6.7694,NEAR OCEAN,377518.13
3507,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,INLAND,104726.0
3508,-118.35,33.92,29.0,736.0,232.0,584.0,231.0,3.6167,<1H OCEAN,229280.0
3509,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,INLAND,156042.0
3510,-121.81,37.35,29.0,2396.0,452.0,2000.0,481.0,4.375,<1H OCEAN,191418.02
3511,-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,<1H OCEAN,299713.04
3512,-121.98,37.82,18.0,9117.0,1248.0,3280.0,1167.0,8.003,<1H OCEAN,399147.01
3513,-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,<1H OCEAN,141634.0
3514,-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,3.59,<1H OCEAN,219451.0
3515,-121.77,36.94,18.0,1063.0,341.0,1033.0,313.0,2.0192,<1H OCEAN,182161.0
3516,-119.02,35.33,35.0,2053.0,412.0,1193.0,387.0,2.75,INLAND,63658.0
3517,-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,INLAND,184396.0
3518,-122.04,37.53,34.0,2316.0,478.0,1524.0,467.0,3.7364,NEAR BAY,210768.0
3519,-118.94,35.37,33.0,3372.0,741.0,2352.0,704.0,2.0643,INLAND,62001.0
3520,-118.02,34.05,28.0,991.0,255.0,1145.0,265.0,2.3611,<1H OCEAN,157289.0
3521,-118.29,34.05,18.0,3585.0,1661.0,5229.0,1534.0,1.847,<1H OCEAN,247348.01
3522,-117.89,34.07,35.0,834.0,137.0,392.0,123.0,4.5179,<1H OCEAN,176069.0
3523,-121.21,37.8,31.0,699.0,186.0,460.0,170.0,2.7443,INLAND,113223.0
3524,-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,<1H OCEAN,176568.0
3525,-119.54,36.7,20.0,1815.0,375.0,1665.0,357.0,2.2448,INLAND,61274.0
3526,-118.22,34.13,47.0,1585.0,420.0,949.0,366.0,2.7098,<1H OCEAN,177863.0
3527,-117.64,34.07,43.0,1970.0,379.0,1036.0,391.0,3.2083,INLAND,123854.0
3528,-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,NEAR OCEAN,404040.41
3529,-121.92,37.49,10.0,7441.0,1588.0,3571.0,1466.0,5.1643,<1H OCEAN,266055.0
3530,-122.05,37.89,37.0,1677.0,269.0,689.0,283.0,4.2625,NEAR BAY,247213.01
3531,-116.5,33.81,26.0,5032.0,1229.0,3086.0,1183.0,2.5399,INLAND,121215.0
3532,-121.0,37.8,13.0,4030.0,744.0,2248.0,766.0,3.6107,INLAND,142712.0
3533,-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,NEAR BAY,241937.05
3534,-118.09,33.81,36.0,1371.0,250.0,666.0,257.0,5.0795,<1H OCEAN,222218.0
3535,-120.67,35.5,15.0,2752.0,546.0,1422.0,545.0,3.2813,<1H OCEAN,172703.0
3536,-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,<1H OCEAN,234835.01
3537,-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,NEAR BAY,319210.02
3538,-119.7,36.3,10.0,956.0,201.0,693.0,220.0,2.2895,INLAND,62902.0
3539,-117.83,33.82,23.0,1100.0,285.0,940.0,267.0,3.6953,<1H OCEAN,186163.0
3540,-118.48,34.21,25.0,2879.0,723.0,2077.0,649.0,3.3864,<1H OCEAN,217220.0
3541,-118.3,33.72,35.0,2790.0,,1167.0,441.0,6.2028,NEAR OCEAN,394133.14
3542,-120.74,37.33,30.0,2390.0,470.0,1409.0,428.0,2.1484,INLAND,86724.0
3543,-117.35,34.17,28.0,1905.0,372.0,1480.0,341.0,2.9844,INLAND,91603.0
3544,-123.22,39.15,45.0,1348.0,265.0,639.0,270.0,3.3667,<1H OCEAN,128956.0
3545,-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,1.808,<1H OCEAN,158820.0
3546,-122.91,39.07,21.0,2202.0,484.0,1000.0,381.0,2.4423,INLAND,112930.0
3547,-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,NEAR BAY,151797.0
3548,-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,<1H OCEAN,356470.2
3549,-118.37,34.24,40.0,1283.0,246.0,594.0,236.0,4.1121,<1H OCEAN,205136.0
3550,-117.29,33.1,6.0,6091.0,1018.0,2064.0,957.0,5.1837,NEAR OCEAN,265851.02
3551,-120.38,36.75,25.0,1689.0,495.0,1745.0,457.0,1.9056,INLAND,55906.0
3552,-122.66,39.03,27.0,1446.0,329.0,594.0,255.0,1.165,INLAND,71024.0
3553,-118.33,34.18,45.0,1552.0,315.0,785.0,316.0,3.7411,<1H OCEAN,221517.0
3554,-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,<1H OCEAN,255578.0
3555,-117.07,32.61,10.0,1686.0,414.0,1000.0,391.0,2.1765,NEAR OCEAN,117363.0
3556,-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,NEAR BAY,289949.09
3557,-118.24,33.96,34.0,946.0,254.0,1101.0,239.0,1.7396,<1H OCEAN,100415.0
3558,-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196,<1H OCEAN,500001.0
3559,-122.12,37.68,37.0,2412.0,394.0,975.0,375.0,4.0417,NEAR BAY,204525.0
3560,-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,<1H OCEAN,122656.0
3561,-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,<1H OCEAN,269104.01
3562,-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,<1H OCEAN,142772.03
3563,-117.49,33.91,17.0,5364.0,1020.0,3754.0,936.0,3.2857,INLAND,127354.0
3564,-122.29,37.56,36.0,805.0,140.0,445.0,139.0,5.8221,NEAR BAY,315129.06
3565,-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,NEAR BAY,135698.0
3566,-119.23,34.27,29.0,3298.0,804.0,1509.0,711.0,3.8125,NEAR OCEAN,234757.0
3567,-117.04,32.62,26.0,3620.0,607.0,2000.0,593.0,4.9962,NEAR OCEAN,161141.0
3568,-121.23,37.82,14.0,1847.0,325.0,1030.0,309.0,4.9271,INLAND,165152.0
3569,-121.43,37.73,40.0,1718.0,391.0,1312.0,388.0,2.9955,INLAND,119170.0
3570,-119.06,36.15,20.0,1282.0,273.0,852.0,247.0,1.6354,INLAND,53633.0
3571,-121.65,36.67,52.0,2351.0,459.0,1169.0,439.0,2.8924,<1H OCEAN,188477.01
3572,-121.5,39.83,15.0,1896.0,408.0,893.0,334.0,1.6948,INLAND,88864.0
3573,-122.55,38.03,29.0,7174.0,1169.0,3063.0,1172.0,6.0902,NEAR BAY,373971.08
3574,-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,<1H OCEAN,461926.47
3575,-117.99,33.83,25.0,3434.0,835.0,1749.0,657.0,3.2539,<1H OCEAN,205140.0
3576,-117.25,33.36,6.0,3725.0,960.0,2833.0,915.0,2.3214,<1H OCEAN,144854.03
3577,-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,NEAR OCEAN,238729.0
3578,-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,INLAND,109650.0
3579,-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,<1H OCEAN,451272.22
3580,-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315,INLAND,434282.34
3581,-120.05,36.95,31.0,696.0,254.0,913.0,248.0,1.4,INLAND,54147.0
3582,-117.1,32.58,17.0,2046.0,559.0,1585.0,530.0,2.25,NEAR OCEAN,126670.0
3583,-117.9,34.04,15.0,11989.0,2185.0,6652.0,2081.0,4.5554,<1H OCEAN,195979.0
3584,-117.89,33.66,32.0,2736.0,550.0,1279.0,534.0,5.5422,<1H OCEAN,279586.11
3585,-116.14,34.22,32.0,3298.0,1228.0,763.0,360.0,1.875,INLAND,63259.0
3586,-123.4,39.46,10.0,4086.0,831.0,2111.0,758.0,3.2156,<1H OCEAN,122375.0
3587,-122.02,37.36,21.0,2471.0,677.0,1486.0,689.0,3.9038,<1H OCEAN,266870.0
3588,-120.55,36.97,42.0,1766.0,344.0,1084.0,323.0,2.3295,INLAND,79907.0
3589,-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,INLAND,93104.0
3590,-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,INLAND,109065.0
3591,-122.4,37.62,44.0,1619.0,362.0,1064.0,335.0,4.0238,NEAR OCEAN,280947.0
3592,-118.09,33.95,36.0,1991.0,396.0,1306.0,403.0,4.5,<1H OCEAN,185679.0
3593,-121.44,38.57,52.0,3080.0,545.0,975.0,495.0,3.776,INLAND,155084.0
3594,-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,INLAND,407532.05
3595,-117.59,34.09,16.0,2401.0,465.0,1757.0,500.0,3.9755,INLAND,139418.0
3596,-118.14,34.07,52.0,695.0,145.0,523.0,170.0,3.665,<1H OCEAN,192258.0
3597,-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,INLAND,259899.0
3598,-121.96,36.97,23.0,4324.0,1034.0,1844.0,875.0,3.0777,NEAR OCEAN,253479.0
3599,-122.42,37.66,28.0,3520.0,672.0,1746.0,602.0,4.9236,NEAR OCEAN,277775.01
3600,-118.31,33.98,50.0,1985.0,454.0,1090.0,410.0,1.825,<1H OCEAN,117690.0
3601,-122.09,37.39,36.0,1035.0,196.0,475.0,205.0,5.5385,NEAR BAY,309597.06
3602,-121.25,38.05,25.0,1967.0,362.0,1035.0,361.0,3.5735,INLAND,132809.0
3603,-122.43,37.76,52.0,2332.0,434.0,861.0,406.0,4.4318,NEAR BAY,396017.05
3604,-122.22,37.47,35.0,367.0,113.0,398.0,109.0,2.5,NEAR OCEAN,240357.11
3605,-118.21,34.1,36.0,2000.0,533.0,1234.0,535.0,3.7437,<1H OCEAN,238192.0
3606,-116.52,33.82,21.0,10227.0,2315.0,3623.0,1734.0,2.5212,INLAND,122978.0
3607,-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,<1H OCEAN,253451.0
3608,-121.09,37.33,40.0,524.0,112.0,329.0,96.0,1.7188,INLAND,93115.0
3609,-118.04,34.07,39.0,1382.0,315.0,1090.0,308.0,3.8125,<1H OCEAN,179402.0
3610,-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,NEAR BAY,94285.0
3611,-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,3.7109,<1H OCEAN,193333.0
3612,-117.81,33.89,13.0,3252.0,583.0,1546.0,557.0,5.8243,<1H OCEAN,282321.01
3613,-119.28,36.32,16.0,2812.0,514.0,1620.0,523.0,3.7404,INLAND,87035.0
3614,-119.56,36.53,19.0,2746.0,495.0,1670.0,518.0,3.2019,INLAND,85653.0
3615,-121.64,39.12,13.0,6408.0,1087.0,3294.0,1106.0,4.2656,INLAND,152865.0
3616,-117.94,33.85,26.0,1888.0,429.0,1550.0,458.0,3.3393,<1H OCEAN,185321.0
3617,-117.29,34.11,48.0,1498.0,448.0,1586.0,455.0,1.1687,INLAND,69565.0
3618,-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,<1H OCEAN,176635.0
3619,-117.25,33.05,16.0,2794.0,476.0,1387.0,442.0,4.3286,NEAR OCEAN,231403.0
3620,-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,6.1419,<1H OCEAN,272460.0
3621,-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,NEAR OCEAN,386637.04
3622,-121.94,37.93,16.0,3421.0,427.0,1341.0,428.0,7.5695,INLAND,282257.0
3623,-118.12,34.07,43.0,1050.0,252.0,820.0,244.0,2.025,<1H OCEAN,213994.12
3624,-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,INLAND,166987.0
3625,-119.3,36.34,27.0,1515.0,358.0,1178.0,309.0,1.4432,INLAND,55474.0
3626,-117.32,34.14,32.0,1691.0,353.0,1457.0,329.0,1.8438,INLAND,76227.0
3627,-123.49,38.7,9.0,5409.0,1019.0,594.0,327.0,3.3125,NEAR OCEAN,177631.0
3628,-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,<1H OCEAN,189054.0
3629,-117.15,32.74,43.0,2383.0,607.0,962.0,587.0,2.2578,NEAR OCEAN,188278.01
3630,-118.19,34.06,37.0,1715.0,456.0,2052.0,440.0,2.3125,<1H OCEAN,139797.0
3631,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,NEAR OCEAN,285687.0
3632,-121.28,38.77,6.0,3819.0,550.0,1738.0,587.0,5.8718,INLAND,235746.0
3633,-117.86,33.6,30.0,1891.0,364.0,635.0,314.0,6.6265,<1H OCEAN,415079.17
3634,-121.83,37.28,19.0,2644.0,833.0,2317.0,780.0,3.1042,<1H OCEAN,194860.0
3635,-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,NEAR BAY,157259.0
3636,-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,<1H OCEAN,282291.03
3637,-123.17,40.31,36.0,98.0,28.0,18.0,8.0,0.536,INLAND,187681.15
